491,316,604,306,2,1,3,0
643,922,378,292,2,3,1,0
676,29,302,252,3,0,2,1
753,374,0,413,3,1,0,2
730,208,272,943,2,0,1,3
375,652,59,329,2,3,0,1
29,595,535,210,0,3,2,1
926,288,727,490,3,0,2,1
633,311,932,714,1,0,3,2
323,973,756,273,1,3,2,0
498,700,572,146,1,3,2,0
543,523,390,635,2,1,0,3
528,865,641,206,1,3,2,0
139,737,269,168,0,3,2,1
204,358,63,78,2,3,0,1
939,422,893,194,3,1,2,0
292,482,356,558,0,2,1,3
879,341,295,151,3,2,1,0
245,563,254,522,0,3,1,2
792,824,262,905,1,2,0,3
258,72,381,429,1,0,2,3
858,72,191,62,3,1,2,0
911,766,713,759,3,2,0,1
538,773,939,161,1,2,3,0
246,808,853,103,1,2,3,0
343,426,259,779,1,2,0,3
633,743,812,150,1,2,3,0
895,394,587,848,3,0,1,2
502,583,113,146,2,3,0,1
406,565,690,123,1,2,3,0
321,325,796,282,1,2,3,0
289,26,987,458,1,0,3,2
513,660,6,805,1,2,0,3
771,755,807,837,1,0,2,3
185,920,790,240,0,3,2,1
564,27,34,656,2,0,1,3
736,637,685,698,3,0,1,2
706,660,504,418,3,2,1,0
52,481,507,673,0,1,2,3
99,529,875,677,0,1,3,2
611,85,278,107,3,0,2,1
596,457,391,991,2,1,0,3
845,330,869,292,2,1,3,0
802,563,165,362,3,2,0,1
809,437,451,0,3,1,2,0
762,586,357,291,3,2,1,0
276,265,273,835,2,0,1,3
972,384,961,159,3,1,2,0
440,167,884,782,1,0,3,2
672,499,750,697,1,0,3,2
893,241,712,934,2,0,1,3
916,759,207,445,3,2,0,1
301,558,599,678,0,1,2,3
140,979,474,809,0,3,1,2
923,156,485,837,3,0,1,2
594,616,308,750,1,2,0,3
942,0,849,821,3,0,2,1
253,991,823,732,0,3,2,1
815,711,800,700,3,1,2,0
854,990,620,832,2,3,0,1
286,342,741,65,1,2,3,0
364,989,417,665,0,3,1,2
837,870,72,45,2,3,1,0
990,71,63,891,3,1,0,2
187,980,400,714,0,3,1,2
667,923,741,685,0,3,2,1
561,894,899,583,0,2,3,1
102,887,925,64,1,2,3,0
816,218,776,320,3,0,2,1
871,109,213,701,3,0,1,2
283,728,388,894,0,2,1,3
499,760,456,209,2,3,1,0
941,905,473,808,3,2,0,1
959,797,968,246,2,1,3,0
962,665,462,946,3,1,0,2
899,255,225,989,2,1,0,3
58,785,553,164,0,3,2,1
305,470,784,458,0,2,3,1
815,402,351,837,2,1,0,3
641,106,795,671,1,0,3,2
815,141,441,878,2,0,1,3
374,428,394,974,0,2,1,3
168,271,894,980,0,1,2,3
531,551,717,370,1,2,3,0
654,200,179,142,3,2,1,0
931,816,678,295,3,2,1,0
368,927,204,710,1,3,0,2
439,968,927,658,0,3,2,1
558,66,728,370,2,0,3,1
291,841,618,317,0,3,2,1
933,410,304,115,3,2,1,0
566,553,215,840,2,1,0,3
932,4,820,378,3,0,2,1
894,977,901,523,1,3,2,0
174,745,17,344,1,3,0,2
888,491,376,864,3,1,0,2
457,586,98,984,1,2,0,3
820,811,686,527,3,2,1,0
308,24,634,694,1,0,2,3
363,66,698,369,1,0,3,2
195,562,358,427,0,3,1,2
394,319,874,105,2,1,3,0
288,756,268,980,1,2,0,3
496,841,788,979,0,2,1,3
271,494,505,996,0,1,2,3
79,174,926,931,0,1,2,3
393,859,905,211,1,2,3,0
753,51,816,342,2,0,3,1
913,963,566,341,2,3,1,0
643,259,581,760,2,0,1,3
46,186,292,834,0,1,2,3
469,409,829,272,2,1,3,0
872,693,202,820,3,1,0,2
179,752,640,618,0,3,2,1
441,222,525,945,1,0,2,3
535,157,566,49,2,1,3,0
434,319,547,933,1,0,2,3
73,840,579,296,0,3,2,1
546,261,390,51,3,1,2,0
870,333,822,242,3,1,2,0
655,562,509,700,2,1,0,3
293,6,748,807,1,0,2,3
69,932,750,325,0,3,2,1
225,179,958,310,1,0,3,2
723,636,8,924,2,1,0,3
548,796,700,47,1,3,2,0
734,634,948,877,1,0,3,2
84,428,540,516,0,1,3,2
47,211,584,740,0,1,2,3
77,817,834,76,1,2,3,0
361,421,116,902,1,2,0,3
995,117,361,725,3,0,1,2
216,738,688,191,1,3,2,0
720,386,532,308,3,1,2,0
860,103,776,734,3,0,2,1
215,100,951,5,2,1,3,0
919,874,721,6,3,2,1,0
640,430,975,693,1,0,3,2
55,650,783,858,0,1,2,3
631,842,488,496,2,3,0,1
634,882,663,725,0,3,1,2
316,511,829,88,1,2,3,0
179,813,489,368,0,3,2,1
933,134,192,253,3,0,1,2
87,801,786,447,0,3,2,1
597,105,14,224,3,1,0,2
401,481,761,419,0,2,3,1
718,100,759,297,2,0,3,1
391,747,40,558,1,3,0,2
498,835,298,792,1,3,0,2
778,666,293,518,3,2,0,1
139,109,556,922,1,0,2,3
60,353,255,590,0,2,1,3
75,418,749,647,0,1,3,2
452,610,207,398,2,3,0,1
483,605,959,442,1,2,3,0
850,989,19,257,2,3,0,1
880,246,237,548,3,1,0,2
704,519,666,377,3,1,2,0
453,386,393,58,3,1,2,0
453,62,741,726,1,0,3,2
616,426,570,492,3,0,2,1
656,940,320,364,2,3,0,1
106,68,226,785,1,0,2,3
74,751,378,150,0,3,2,1
107,722,529,478,0,3,2,1
535,998,669,85,1,3,2,0
993,477,647,863,3,0,1,2
846,536,318,840,3,1,0,2
104,220,459,269,0,1,3,2
460,771,458,852,1,2,0,3
599,330,851,843,1,0,3,2
454,288,210,554,2,1,0,3
649,561,469,153,3,2,1,0
897,21,726,676,3,0,2,1
406,72,586,390,2,0,3,1
861,492,368,285,3,2,1,0
730,373,808,932,1,0,2,3
776,312,111,72,3,2,1,0
86,658,191,252,0,3,1,2
567,276,745,118,2,1,3,0
483,126,820,933,1,0,2,3
85,991,654,335,0,3,2,1
827,293,185,125,3,2,1,0
486,555,404,178,2,3,1,0
794,995,490,661,2,3,0,1
609,280,902,826,1,0,3,2
32,60,784,934,0,1,2,3
208,314,158,470,1,2,0,3
694,749,102,358,2,3,0,1
237,300,119,508,1,2,0,3
163,431,756,244,0,2,3,1
525,394,848,640,1,0,3,2
14,916,592,563,0,3,2,1
691,879,417,997,1,2,0,3
657,710,913,480,1,2,3,0
258,760,609,393,0,3,2,1
969,515,97,512,3,2,0,1
236,998,830,477,0,3,2,1
964,792,199,841,3,1,0,2
216,103,619,872,1,0,2,3
226,218,763,574,1,0,3,2
510,556,229,908,1,2,0,3
267,509,514,103,1,2,3,0
184,325,887,270,0,2,3,1
621,655,106,980,1,2,0,3
739,360,302,827,2,1,0,3
672,314,444,801,2,0,1,3
715,21,869,207,2,0,3,1
273,150,63,520,2,1,0,3
399,724,903,575,0,2,3,1
222,862,237,902,0,2,1,3
112,440,285,148,0,3,2,1
445,533,920,348,1,2,3,0
673,730,963,502,1,2,3,0
477,758,971,489,0,2,3,1
705,421,450,637,3,0,1,2
105,338,167,993,0,2,1,3
374,703,425,194,1,3,2,0
769,173,527,282,3,0,2,1
150,871,380,546,0,3,1,2
216,565,802,246,0,2,3,1
253,806,673,377,0,3,2,1
997,346,51,25,3,2,1,0
297,828,504,439,0,3,2,1
360,962,503,636,0,3,1,2
62,930,123,744,0,3,1,2
758,24,806,840,1,0,2,3
153,420,174,71,1,3,2,0
651,995,750,483,1,3,2,0
999,377,118,388,3,1,0,2
153,950,574,909,0,3,1,2
48,975,544,112,0,3,2,1
366,142,769,209,2,0,3,1
899,17,786,337,3,0,2,1
610,173,106,169,3,2,0,1
59,613,485,483,0,3,2,1
575,641,152,244,2,3,0,1
547,465,113,563,2,1,0,3
977,888,62,629,3,2,0,1
0,845,92,409,0,3,1,2
908,667,544,621,3,2,0,1
294,878,369,186,1,3,2,0
726,507,705,326,3,1,2,0
445,871,881,175,1,2,3,0
29,315,189,294,0,3,1,2
910,628,64,869,3,1,0,2
973,601,95,513,3,2,0,1
702,434,779,395,2,1,3,0
593,154,137,13,3,2,1,0
575,5,679,383,2,0,3,1
396,462,337,201,2,3,1,0
405,958,394,116,2,3,1,0
767,565,796,594,2,0,3,1
757,149,989,0,2,1,3,0
108,661,117,800,0,2,1,3
554,282,648,877,1,0,2,3
136,407,979,318,0,2,3,1
94,820,672,571,0,3,2,1
574,682,3,61,2,3,0,1
793,810,304,288,2,3,1,0
449,978,131,488,1,3,0,2
523,444,775,1,2,1,3,0
650,608,99,127,3,2,0,1
653,276,393,673,2,0,1,3
271,951,424,464,0,3,1,2
192,236,610,5,1,2,3,0
994,486,685,892,3,0,1,2
835,31,79,126,3,0,1,2
979,734,659,422,3,2,1,0
631,917,674,802,0,3,1,2
426,858,538,410,1,3,2,0
627,17,519,679,2,0,1,3
462,410,81,201,3,2,0,1
754,836,396,488,2,3,0,1
557,983,575,932,0,3,1,2
937,426,351,234,3,2,1,0
684,551,944,526,2,1,3,0
656,688,671,501,1,3,2,0
525,27,395,629,2,0,1,3
4,35,167,156,0,1,3,2
183,2,753,392,1,0,3,2
552,617,520,106,2,3,1,0
386,309,290,266,3,2,1,0
238,740,166,578,1,3,0,2
49,52,743,735,0,1,3,2
458,744,325,71,2,3,1,0
514,908,986,401,1,2,3,0
821,753,476,378,3,2,1,0
896,213,163,660,3,1,0,2
826,153,964,396,2,0,3,1
660,815,68,383,2,3,0,1
324,313,971,449,1,0,3,2
166,840,360,486,0,3,1,2
495,385,177,631,2,1,0,3
898,396,795,883,3,0,1,2
721,790,478,934,1,2,0,3
34,776,745,704,0,3,2,1
502,606,486,859,1,2,0,3
624,73,750,552,2,0,3,1
748,961,557,827,1,3,0,2
369,632,340,490,1,3,0,2
118,604,651,588,0,2,3,1
108,433,972,947,0,1,3,2
541,791,480,494,2,3,0,1
872,932,242,695,2,3,0,1
554,585,849,196,1,2,3,0
727,662,580,433,3,2,1,0
407,414,739,699,0,1,3,2
830,237,542,770,3,0,1,2
130,58,44,821,2,1,0,3
712,633,617,283,3,2,1,0
509,866,644,446,1,3,2,0
812,652,424,843,2,1,0,3
543,582,263,106,2,3,1,0
99,533,470,926,0,2,1,3
446,733,68,193,2,3,0,1
304,368,787,653,0,1,3,2
761,183,950,832,1,0,3,2
236,1,969,261,1,0,3,2
217,531,618,202,1,2,3,0
278,18,993,527,1,0,3,2
686,439,946,521,2,0,3,1
707,370,633,347,3,1,2,0
908,440,139,704,3,1,0,2
308,80,257,402,2,0,1,3
656,797,377,63,2,3,1,0
850,19,484,815,3,0,1,2
39,36,936,627,1,0,3,2
230,348,847,3,1,2,3,0
403,544,28,37,2,3,0,1
78,112,825,990,0,1,2,3
425,575,506,126,1,3,2,0
266,107,874,975,1,0,2,3
879,532,526,221,3,2,1,0
384,539,985,560,0,1,3,2
939,930,749,299,3,2,1,0
653,925,866,442,1,3,2,0
21,832,647,591,0,3,2,1
750,884,590,132,2,3,1,0
831,727,692,730,3,1,0,2
843,112,51,791,3,1,0,2
904,344,642,649,3,0,1,2
63,165,81,959,0,2,1,3
269,248,898,589,1,0,3,2
547,588,758,871,0,1,2,3
396,988,422,445,0,3,1,2
227,741,697,355,0,3,2,1
363,495,15,940,1,2,0,3
499,255,628,595,1,0,3,2
26,998,16,837,1,3,0,2
674,995,321,705,1,3,0,2
189,694,702,576,0,2,3,1
621,697,937,259,1,2,3,0
82,992,623,801,0,3,1,2
822,417,879,455,2,0,3,1
728,816,123,384,2,3,0,1
922,190,485,229,3,0,2,1
499,762,268,243,2,3,1,0
662,289,198,414,3,1,0,2
407,418,741,222,1,2,3,0
701,351,79,306,3,2,0,1
529,272,23,876,2,1,0,3
53,647,950,684,0,1,3,2
279,688,828,221,1,2,3,0
964,765,531,202,3,2,1,0
241,822,924,238,1,2,3,0
89,525,651,571,0,1,3,2
417,9,695,73,2,0,3,1
894,185,725,75,3,1,2,0
964,792,814,700,3,1,2,0
741,54,860,111,2,0,3,1
236,968,155,761,1,3,0,2
969,764,112,799,3,1,0,2
818,669,65,167,3,2,0,1
112,408,702,48,1,2,3,0
529,710,811,128,1,2,3,0
579,428,913,331,2,1,3,0
162,484,896,631,0,1,3,2
529,734,61,460,2,3,0,1
287,759,426,545,0,3,1,2
749,937,915,891,0,3,2,1
965,91,432,539,3,0,1,2
487,745,643,954,0,2,1,3
605,326,480,678,2,0,1,3
921,270,191,498,3,1,0,2
803,611,282,518,3,2,0,1
231,604,201,703,1,2,0,3
694,148,230,970,2,0,1,3
464,835,920,407,1,2,3,0
882,180,478,860,3,0,1,2
412,468,476,73,1,2,3,0
237,111,878,820,1,0,3,2
700,243,376,490,3,0,1,2
867,58,787,261,3,0,2,1
165,631,611,488,0,3,2,1
593,52,392,285,3,0,2,1
320,914,910,682,0,3,2,1
675,932,146,569,2,3,0,1
607,138,257,0,3,1,2,0
781,850,917,444,1,2,3,0
428,813,275,96,2,3,1,0
111,405,954,201,0,2,3,1
175,596,991,694,0,1,3,2
665,398,207,920,2,1,0,3
978,895,562,439,3,2,1,0
778,892,298,849,1,3,0,2
557,44,559,382,2,0,3,1
618,438,330,514,3,1,0,2
608,525,288,642,2,1,0,3
998,818,944,795,3,1,2,0
16,625,419,150,0,3,2,1
459,2,594,629,1,0,2,3
113,793,109,318,1,3,0,2
985,242,95,316,3,1,0,2
80,102,2,238,1,2,0,3
378,132,43,805,2,1,0,3
463,859,388,9,2,3,1,0
661,945,746,18,1,3,2,0
293,126,29,134,3,1,0,2
340,796,630,89,1,3,2,0
344,574,269,66,2,3,1,0
757,37,340,396,3,0,1,2
4,697,622,989,0,2,1,3
162,204,936,18,1,2,3,0
501,896,955,980,0,1,2,3
112,817,964,689,0,2,3,1
374,555,388,213,1,3,2,0
743,616,780,367,2,1,3,0
28,45,854,244,0,1,3,2
613,505,529,643,2,0,1,3
202,721,679,2,1,3,2,0
975,540,899,302,3,1,2,0
166,187,219,824,0,1,2,3
991,88,439,391,3,0,2,1
259,53,420,532,1,0,2,3
155,71,303,872,1,0,2,3
890,298,699,836,3,0,1,2
357,260,415,137,2,1,3,0
813,238,44,753,3,1,0,2
203,690,795,428,0,2,3,1
618,620,461,473,2,3,0,1
410,710,607,778,0,2,1,3
663,38,17,568,3,1,0,2
944,117,176,557,3,0,1,2
77,5,503,341,1,0,3,2
413,579,601,165,1,2,3,0
397,687,618,786,0,2,1,3
974,522,232,218,3,2,1,0
70,816,786,918,0,2,1,3
270,651,191,740,1,2,0,3
658,456,482,472,3,0,2,1
270,19,819,886,1,0,2,3
422,23,332,720,2,0,1,3
35,563,82,47,0,3,2,1
550,499,458,335,3,2,1,0
450,814,848,857,0,1,2,3
690,459,336,675,3,1,0,2
102,598,320,787,0,2,1,3
163,617,827,218,0,2,3,1
486,105,114,587,2,0,1,3
858,901,909,458,1,2,3,0
544,420,627,274,2,1,3,0
920,730,170,865,3,1,0,2
298,868,160,926,1,2,0,3
970,817,519,995,2,1,0,3
102,563,102,891,0,2,1,3
334,835,977,924,0,1,3,2
673,34,926,649,2,0,3,1
687,603,51,693,2,1,0,3
534,399,54,415,3,1,0,2
86,970,530,254,0,3,2,1
672,147,477,196,3,0,2,1
750,101,2,862,2,1,0,3
59,51,778,142,1,0,3,2
703,634,509,238,3,2,1,0
274,30,573,166,2,0,3,1
770,327,105,584,3,1,0,2
778,610,941,776,2,0,3,1
940,351,111,858,3,1,0,2
355,272,484,352,2,0,3,1
698,117,947,202,2,0,3,1
932,235,677,372,3,0,2,1
661,56,999,804,1,0,3,2
794,673,196,467,3,2,0,1
213,901,702,173,1,3,2,0
733,199,467,550,3,0,1,2
823,969,611,473,2,3,1,0
590,897,46,566,2,3,0,1
968,858,268,297,3,2,0,1
774,848,506,248,2,3,1,0
552,306,199,598,2,1,0,3
437,708,695,306,1,3,2,0
167,68,305,778,1,0,2,3
176,642,734,431,0,2,3,1
856,70,66,312,3,1,0,2
450,755,215,359,2,3,0,1
570,763,367,727,1,3,0,2
491,480,928,293,2,1,3,0
628,602,137,95,3,2,1,0
855,30,355,360,3,0,1,2
730,671,480,644,3,2,0,1
368,16,509,894,1,0,2,3
300,363,707,756,0,1,2,3
799,665,509,238,3,2,1,0
65,618,79,834,0,2,1,3
361,490,676,291,1,2,3,0
220,570,311,729,0,2,1,3
831,856,972,48,1,2,3,0
356,747,449,836,0,2,1,3
997,663,921,656,3,1,2,0
596,428,574,844,2,0,1,3
288,482,386,847,0,2,1,3
17,860,689,17,0,3,2,1
999,912,393,591,3,2,0,1
466,720,428,192,2,3,1,0
693,123,335,789,2,0,1,3
660,408,537,90,3,1,2,0
358,649,647,116,1,3,2,0
655,400,797,174,2,1,3,0
632,424,898,109,2,1,3,0
505,803,152,674,1,3,0,2
429,693,980,115,1,2,3,0
997,571,28,514,3,2,0,1
35,340,270,576,0,2,1,3
660,968,193,0,2,3,1,0
20,414,165,614,0,2,1,3
55,66,468,291,0,1,3,2
83,767,480,569,0,3,1,2
641,123,485,109,3,1,2,0
468,663,433,910,1,2,0,3
585,377,139,226,3,2,0,1
373,271,235,527,2,1,0,3
373,222,135,54,3,2,1,0
924,221,197,669,3,1,0,2
144,194,815,757,0,1,3,2
795,834,540,807,1,3,0,2
375,267,97,170,3,2,0,1
146,424,987,184,0,2,3,1
239,383,447,462,0,1,2,3
319,713,853,658,0,2,3,1
548,774,34,737,1,3,0,2
116,522,755,44,1,2,3,0
208,735,277,496,0,3,1,2
263,157,995,782,1,0,3,2
31,300,102,54,0,3,2,1
287,156,169,630,2,0,1,3
247,428,892,878,0,1,3,2
119,159,774,256,0,1,3,2
156,773,279,330,0,3,1,2
513,552,144,26,2,3,1,0
713,727,562,184,2,3,1,0
937,313,683,611,3,0,2,1
599,108,857,550,2,0,3,1
753,538,537,977,2,1,0,3
950,582,938,397,3,1,2,0
834,613,546,157,3,2,1,0
615,101,676,275,2,0,3,1
905,227,953,238,2,0,3,1
352,264,837,275,2,0,3,1
389,450,652,180,1,2,3,0
69,684,215,744,0,2,1,3
390,652,135,751,1,2,0,3
308,683,669,64,1,3,2,0
204,33,207,524,1,0,2,3
445,780,743,303,1,3,2,0
264,128,20,567,2,1,0,3
527,94,668,677,1,0,2,3
666,592,93,967,2,1,0,3
525,951,757,812,0,3,1,2
94,416,360,925,0,2,1,3
598,658,292,917,1,2,0,3
910,756,221,912,2,1,0,3
877,208,299,49,3,1,2,0
625,402,242,308,3,2,0,1
720,827,717,356,2,3,1,0
10,520,700,923,0,1,2,3
963,676,314,192,3,2,1,0
320,468,549,162,1,2,3,0
724,40,185,246,3,0,1,2
851,477,893,938,1,0,2,3
790,619,491,711,3,1,0,2
491,656,795,547,0,2,3,1
987,129,431,127,3,1,2,0
816,929,985,268,1,2,3,0
973,221,274,478,3,0,1,2
599,926,456,271,2,3,1,0
365,252,724,63,2,1,3,0
866,240,10,55,3,2,0,1
637,332,768,708,1,0,3,2
490,167,509,364,2,0,3,1
875,431,81,232,3,2,0,1
71,416,612,777,0,1,2,3
210,876,251,875,0,3,1,2
535,0,600,580,1,0,3,2
342,17,443,982,1,0,2,3
8,949,116,199,0,3,1,2
991,939,25,881,3,2,0,1
547,211,476,589,2,0,1,3
321,665,199,368,1,3,0,2
947,745,934,206,3,1,2,0
30,624,508,536,0,3,1,2
367,93,990,295,2,0,3,1
340,804,677,873,0,2,1,3
557,700,144,665,1,3,0,2
829,545,325,395,3,2,0,1
722,958,990,519,1,2,3,0
607,464,104,124,3,2,0,1
291,973,424,963,0,3,1,2
127,990,836,54,1,3,2,0
611,587,807,647,1,0,3,2
396,173,198,378,3,0,1,2
368,102,350,968,2,0,1,3
729,569,308,699,3,1,0,2
326,493,236,221,2,3,1,0
907,272,111,962,2,1,0,3
704,978,383,123,2,3,1,0
290,813,50,145,2,3,0,1
355,357,972,655,0,1,3,2
373,311,530,738,1,0,2,3
824,554,698,299,3,1,2,0
64,207,770,848,0,1,2,3
862,71,516,462,3,0,2,1
951,760,462,569,3,2,0,1
560,284,220,970,2,1,0,3
538,493,375,456,3,2,0,1
345,622,522,618,0,3,1,2
988,128,910,329,3,0,2,1
742,315,506,707,3,0,1,2
601,715,914,439,1,2,3,0
472,221,738,6,2,1,3,0
937,527,420,456,3,2,0,1
515,515,470,52,3,2,1,0
389,670,19,49,2,3,0,1
742,680,789,479,2,1,3,0
145,915,655,59,1,3,2,0
783,230,34,77,3,2,0,1
382,698,751,643,0,2,3,1
834,894,814,932,1,2,0,3
506,820,233,831,1,2,0,3
341,637,81,264,2,3,0,1
899,405,388,60,3,2,1,0
428,985,453,914,0,3,1,2
616,571,881,737,1,0,3,2
518,296,983,173,2,1,3,0
236,557,20,390,1,3,0,2
577,564,395,158,3,2,1,0
23,248,164,883,0,2,1,3
477,832,758,937,0,2,1,3
814,357,792,528,3,0,2,1
382,997,151,157,2,3,0,1
868,930,604,978,1,2,0,3
888,990,699,539,2,3,1,0
342,497,543,234,1,2,3,0
791,304,852,3,2,1,3,0
457,391,462,142,2,1,3,0
166,516,557,403,0,2,3,1
416,314,781,223,2,1,3,0
287,637,939,113,1,2,3,0
556,96,600,662,1,0,2,3
484,954,39,899,1,3,0,2
263,967,95,33,2,3,1,0
828,659,149,880,2,1,0,3
787,419,455,461,3,0,1,2
650,114,279,446,3,0,1,2
649,930,793,252,1,3,2,0
756,74,521,5,3,1,2,0
342,916,915,880,0,3,2,1
791,298,317,988,2,0,1,3
233,689,402,126,1,3,2,0
422,76,885,155,2,0,3,1
419,536,733,597,0,1,3,2
201,675,906,853,0,1,3,2
901,840,667,617,3,2,1,0
697,401,126,924,2,1,0,3
420,205,968,300,2,0,3,1
992,124,69,205,3,1,0,2
3,187,596,603,0,1,2,3
824,303,279,635,3,1,0,2
348,899,524,591,0,3,1,2
52,416,295,138,0,3,2,1
160,627,210,576,0,3,1,2
262,464,3,649,1,2,0,3
437,459,550,253,1,2,3,0
473,64,840,28,2,1,3,0
197,40,138,399,2,0,1,3
55,489,493,538,0,1,2,3
735,198,182,878,2,1,0,3
984,625,541,789,3,1,0,2
885,157,240,571,3,0,1,2
883,718,95,731,3,1,0,2
541,864,281,526,2,3,0,1
516,210,665,751,1,0,2,3
768,376,33,914,2,1,0,3
616,472,331,295,3,2,1,0
18,960,762,452,0,3,2,1
24,912,911,788,0,3,2,1
204,498,637,521,0,1,3,2
222,170,576,953,1,0,2,3
488,505,758,446,1,2,3,0
774,974,720,689,2,3,1,0
618,218,742,774,1,0,2,3
57,965,994,384,0,2,3,1
865,610,59,851,3,1,0,2
656,80,722,893,1,0,2,3
328,583,119,18,2,3,1,0
787,29,613,653,3,0,1,2
40,905,93,162,0,3,1,2
199,847,489,559,0,3,1,2
94,593,648,375,0,2,3,1
43,359,560,823,0,1,2,3
175,761,398,422,0,3,1,2
947,196,905,289,3,0,2,1
721,306,171,477,3,1,0,2
873,303,360,73,3,1,2,0
137,758,312,603,0,3,1,2
784,140,952,422,2,0,3,1
735,638,534,300,3,2,1,0
72,278,608,661,0,1,2,3
988,983,609,643,3,2,0,1
31,223,280,886,0,1,2,3
469,283,575,729,1,0,2,3
264,240,451,95,2,1,3,0
187,220,979,105,1,2,3,0
30,238,771,535,0,1,3,2
253,879,779,924,0,2,1,3
725,143,564,461,3,0,2,1
116,208,56,829,1,2,0,3
941,822,724,248,3,2,1,0
371,322,476,664,1,0,2,3
60,51,981,337,1,0,3,2
693,105,579,242,3,0,2,1
39,94,838,207,0,1,3,2
928,899,471,618,3,2,0,1
905,648,245,224,3,2,1,0
115,712,404,417,0,3,1,2
794,233,394,85,3,1,2,0
287,58,555,176,2,0,3,1
29,98,785,890,0,1,2,3
423,55,591,137,2,0,3,1
548,686,727,488,1,2,3,0
936,859,730,594,3,2,1,0
921,483,507,497,3,0,2,1
923,228,514,17,3,1,2,0
459,299,624,981,1,0,2,3
787,555,755,603,3,0,2,1
807,371,255,355,3,2,0,1
254,178,390,488,1,0,2,3
66,432,508,48,1,2,3,0
786,968,324,774,2,3,0,1
596,544,714,317,2,1,3,0
843,182,749,87,3,1,2,0
258,571,242,176,2,3,1,0
911,742,994,871,2,0,3,1
687,759,378,242,2,3,1,0
215,148,874,786,1,0,3,2
672,488,386,681,2,1,0,3
658,207,895,993,1,0,2,3
946,714,993,199,2,1,3,0
954,727,552,581,3,2,0,1
428,99,472,366,2,0,3,1
455,731,612,928,0,2,1,3
505,453,229,658,2,1,0,3
816,534,382,347,3,2,1,0
873,417,97,797,3,1,0,2
782,340,37,796,2,1,0,3
181,53,649,53,2,0,3,1
508,746,868,560,0,2,3,1
192,959,475,26,1,3,2,0
898,635,896,515,3,1,2,0
349,40,157,145,3,0,2,1
686,941,410,643,2,3,0,1
934,601,182,689,3,1,0,2
744,2,73,203,3,0,1,2
913,959,207,193,2,3,1,0
907,368,110,410,3,1,0,2
775,393,998,952,1,0,3,2
322,807,546,689,0,3,1,2
428,264,217,680,2,1,0,3
253,166,787,795,1,0,2,3
131,788,865,852,0,1,3,2
621,326,801,477,2,0,3,1
877,880,537,703,2,3,0,1
642,891,13,447,2,3,0,1
172,923,721,251,0,3,2,1
910,86,794,600,3,0,2,1
243,477,780,660,0,1,3,2
650,746,869,530,1,2,3,0
709,904,297,129,2,3,1,0
218,617,820,472,0,2,3,1
857,74,337,547,3,0,1,2
669,75,3,417,3,1,0,2
405,501,157,165,2,3,0,1
255,121,383,747,1,0,2,3
336,114,296,78,3,1,2,0
760,308,436,545,3,0,1,2
38,930,693,279,0,3,2,1
479,985,641,214,1,3,2,0
659,809,145,313,2,3,0,1
695,44,448,183,3,0,2,1
355,238,507,988,1,0,2,3
938,261,300,358,3,0,1,2
103,244,388,98,1,2,3,0
764,868,335,944,1,2,0,3
775,18,707,51,3,0,2,1
352,521,976,492,0,2,3,1
135,442,423,572,0,2,1,3
157,565,713,645,0,1,3,2
270,588,222,963,1,2,0,3
489,273,197,271,3,2,0,1
913,228,966,225,2,1,3,0
964,243,950,512,3,0,2,1
977,887,603,521,3,2,1,0
524,927,77,532,1,3,0,2
21,272,748,806,0,1,2,3
494,357,758,262,2,1,3,0
610,256,94,516,3,1,0,2
895,942,410,832,2,3,0,1
752,354,38,83,3,2,0,1
676,350,553,622,3,0,1,2
344,610,757,240,1,2,3,0
655,96,996,520,2,0,3,1
326,673,519,7,1,3,2,0
673,545,365,190,3,2,1,0
293,289,158,343,2,1,0,3
112,17,671,123,1,0,3,2
265,242,328,588,1,0,2,3
79,558,658,434,0,2,3,1
773,529,877,120,2,1,3,0
354,660,676,139,1,2,3,0
952,159,584,727,3,0,1,2
336,49,810,897,1,0,2,3
667,910,378,59,2,3,1,0
170,311,738,671,0,1,3,2
704,387,481,746,2,0,1,3
172,996,940,969,0,3,1,2
9,262,982,37,0,2,3,1
546,456,820,66,2,1,3,0
771,932,886,421,1,3,2,0
494,237,679,213,2,1,3,0
787,801,78,802,1,2,0,3
404,933,995,196,1,2,3,0
987,800,40,702,3,2,0,1
259,887,531,480,0,3,2,1
217,318,890,272,0,2,3,1
214,706,561,158,1,3,2,0
188,865,120,156,2,3,0,1
805,697,911,821,1,0,3,2
56,889,50,717,1,3,0,2
386,170,594,572,1,0,3,2
589,723,75,782,1,2,0,3
760,506,353,212,3,2,1,0
452,852,620,743,0,3,1,2
37,830,606,167,0,3,2,1
421,762,883,9,1,2,3,0
556,876,538,705,1,3,0,2
802,300,880,229,2,1,3,0
178,960,60,536,1,3,0,2
436,471,358,529,1,2,0,3
817,815,780,977,2,1,0,3
172,595,768,565,0,2,3,1
390,734,131,743,1,2,0,3
828,831,37,648,2,3,0,1
256,53,609,465,1,0,3,2
49,429,22,531,1,2,0,3
11,819,190,357,0,3,1,2
953,601,782,672,3,0,2,1
101,37,507,854,1,0,2,3
539,274,285,132,3,1,2,0
253,230,112,924,2,1,0,3
976,318,142,791,3,1,0,2
813,642,189,79,3,2,1,0
965,9,47,599,3,0,1,2
785,425,367,244,3,2,1,0
871,70,699,530,3,0,2,1
