75,418,749,647,213,687,564,52,1,3,7,5,2,6,4,0
452,610,207,398,590,126,100,829,4,6,2,3,5,1,0,7
483,605,959,442,469,834,669,214,3,4,7,1,2,6,5,0
850,989,19,257,21,731,552,848,6,7,0,2,1,4,3,5
880,246,237,548,99,439,897,267,6,2,1,5,0,4,7,3
704,519,666,377,935,704,689,29,5,2,3,1,7,6,4,0
453,386,393,58,447,138,706,691,5,2,3,0,4,1,7,6
453,62,741,726,281,262,542,628,3,0,7,6,2,1,4,5
616,426,570,492,432,139,286,935,6,2,5,4,3,0,1,7
656,940,320,364,531,371,663,400,5,7,0,1,4,2,6,3
106,68,226,785,97,824,603,761,2,0,3,6,1,7,4,5
74,751,378,150,327,950,145,888,0,5,4,2,3,7,1,6
107,722,529,478,303,12,850,252,1,6,5,4,3,0,7,2
535,998,669,85,316,608,689,896,2,7,4,0,1,3,5,6
993,477,647,863,669,78,981,347,7,2,3,5,4,0,6,1
846,536,318,840,923,218,718,276,6,3,2,5,7,0,4,1
104,220,459,269,369,116,551,961,0,2,5,3,4,1,6,7
460,771,458,852,172,884,924,223,3,4,2,5,0,6,7,1
599,330,851,843,504,590,440,54,5,1,7,6,3,4,2,0
454,288,210,554,988,437,389,725,4,1,0,5,7,3,2,6
649,561,469,153,996,509,166,742,5,4,2,0,7,3,1,6
897,21,726,676,507,590,67,980,6,0,5,4,2,3,1,7
406,72,586,390,773,930,978,545,2,0,4,1,5,6,7,3
861,492,368,285,52,261,580,470,7,5,3,2,0,1,6,4
730,373,808,932,858,194,390,43,4,2,5,7,6,1,3,0
776,312,111,72,844,757,100,505,6,3,2,0,7,5,1,4
86,658,191,252,61,938,341,362,1,6,2,3,0,7,4,5
567,276,745,118,758,339,832,84,4,2,5,1,6,3,7,0
483,126,820,933,46,27,872,925,3,2,4,7,1,0,5,6
85,991,654,335,80,325,555,259,1,7,6,4,0,3,5,2
827,293,185,125,129,739,357,539,7,3,2,0,1,6,4,5
486,555,404,178,725,292,814,671,3,4,2,0,6,1,7,5
794,995,490,661,17,698,570,156,6,7,2,4,0,5,3,1
609,280,902,826,480,307,814,410,4,0,7,6,3,1,5,2
32,60,784,934,212,622,673,923,0,1,5,7,2,3,4,6
208,314,158,470,499,968,602,34,2,3,1,4,5,7,6,0
694,749,102,358,458,429,850,680,5,6,0,1,3,2,7,4
237,300,119,508,268,321,322,370,1,3,0,7,2,4,5,6
163,431,756,244,938,708,474,254,0,3,6,1,7,5,4,2
525,394,848,640,704,328,809,651,2,1,7,3,5,0,6,4
14,916,592,563,563,200,510,769,0,7,5,3,4,1,2,6
691,879,417,997,56,526,203,336,5,6,3,7,0,4,1,2
657,710,913,480,78,545,287,93,5,6,7,3,0,4,2,1
258,760,609,393,70,859,397,183,2,6,5,3,0,7,4,1
969,515,97,512,891,218,838,779,7,3,0,2,6,1,5,4
236,998,830,477,38,537,479,384,1,7,6,3,0,5,4,2
964,792,199,841,984,369,823,751,6,3,0,5,7,1,4,2
216,103,619,872,57,591,273,648,2,1,5,7,0,4,3,6
226,218,763,574,522,586,213,477,2,1,7,5,4,6,0,3
510,556,229,908,637,164,681,269,3,4,1,7,5,0,6,2
267,509,514,103,659,246,170,555,3,4,5,0,7,2,1,6
184,325,887,270,798,43,737,34,2,4,7,3,6,1,5,0
621,655,106,980,477,843,385,975,3,4,0,7,2,5,1,6
739,360,302,827,904,616,517,483,5,1,0,6,7,4,3,2
672,314,444,801,403,572,372,719,5,0,3,7,2,4,1,6
715,21,869,207,396,995,707,392,5,0,6,1,3,7,4,2
273,150,63,520,577,230,715,325,3,1,0,5,6,2,7,4
399,724,903,575,95,812,713,659,1,5,7,2,0,6,4,3
222,862,237,902,210,501,668,70,2,6,3,7,1,4,5,0
112,440,285,148,757,175,563,996,0,4,3,1,6,2,5,7
445,533,920,348,136,99,626,240,4,5,7,3,1,0,6,2
673,730,963,502,173,354,911,405,4,5,7,3,0,1,6,2
477,758,971,489,360,232,454,91,4,6,7,5,2,1,3,0
705,421,450,637,109,573,914,48,6,2,3,5,1,4,7,0
105,338,167,993,627,355,308,841,0,3,1,7,5,4,2,6
374,703,425,194,851,779,481,519,1,5,2,0,7,6,3,4
769,173,527,282,890,64,177,367,6,1,5,3,7,0,2,4
150,871,380,546,747,133,388,475,1,7,2,5,6,0,3,4
216,565,802,246,591,885,534,539,0,4,6,1,5,7,2,3
253,806,673,377,658,158,29,35,3,7,6,4,5,2,0,1
997,346,51,25,407,297,129,942,7,4,1,0,5,3,2,6
297,828,504,439,621,102,696,72,2,7,4,3,5,1,6,0
360,962,503,636,819,633,815,438,0,7,2,4,6,3,5,1
62,930,123,744,535,245,751,391,0,7,1,5,4,2,6,3
758,24,806,840,465,37,905,487,4,0,5,6,2,1,7,3
153,420,174,71,882,354,125,749,2,5,3,0,7,4,1,6
651,995,750,483,214,266,83,708,4,7,6,3,1,2,0,5
999,377,118,388,315,103,439,912,7,3,1,4,2,0,5,6
153,950,574,909,274,94,315,31,2,7,5,6,3,1,4,0
48,975,544,112,223,169,99,817,0,7,5,2,4,3,1,6
366,142,769,209,929,394,429,303,3,0,6,1,7,4,5,2
899,17,786,337,443,581,174,517,7,0,6,2,3,5,1,4
610,173,106,169,164,339,517,125,7,4,0,3,2,5,6,1
59,613,485,483,796,786,27,314,1,5,4,3,7,6,0,2
575,641,152,244,583,551,343,372,5,7,0,1,6,4,2,3
547,465,113,563,237,940,822,992,3,2,0,4,1,6,5,7
977,888,62,629,90,690,534,468,7,6,0,4,1,5,3,2
0,845,92,409,210,405,607,72,0,7,2,5,3,4,6,1
908,667,544,621,979,97,727,606,6,4,1,3,7,0,5,2
294,878,369,186,257,94,168,646,4,7,5,2,3,0,1,6
726,507,705,326,721,287,390,851,6,3,4,1,5,0,2,7
445,871,881,175,613,585,345,300,3,6,7,0,5,4,2,1
29,315,189,294,996,42,559,138,0,5,3,4,7,1,6,2
910,628,64,869,78,695,101,162,7,4,0,6,1,5,2,3
973,601,95,513,824,559,406,375,7,5,0,3,6,4,2,1
702,434,779,395,364,520,230,37,6,4,7,3,2,5,1,0
593,154,137,13,711,717,723,638,3,2,1,0,5,6,7,4
575,5,679,383,446,418,153,872,5,0,6,2,4,3,1,7
396,462,337,201,270,865,371,713,4,5,2,0,1,7,3,6
405,958,394,116,370,260,615,520,4,7,3,0,2,1,6,5
767,565,796,594,322,934,332,700,5,2,6,3,0,7,1,4
757,149,989,0,80,7,785,516,5,3,7,0,2,1,6,4
108,661,117,800,242,195,213,677,0,5,1,7,4,2,3,6
554,282,648,877,39,390,835,84,4,2,5,7,0,3,6,1
136,407,979,318,9,256,2,386,2,6,7,4,1,3,0,5
94,820,672,571,501,94,776,534,0,7,5,4,2,1,6,3
574,682,3,61,669,618,94,301,4,7,0,1,6,5,2,3
793,810,304,288,264,551,867,233,5,6,3,2,1,4,7,0
449,978,131,488,842,965,737,46,2,7,1,3,5,6,4,0
523,444,775,1,753,617,409,552,3,2,7,0,6,5,1,4
650,608,99,127,362,545,11,849,6,5,1,2,3,4,0,7
653,276,393,673,353,549,736,490,5,0,2,6,1,4,7,3
271,951,424,464,972,179,769,491,1,6,2,3,7,0,5,4
192,236,610,5,653,749,240,409,1,2,5,0,6,7,3,4
994,486,685,892,415,911,904,125,7,2,3,4,1,6,5,0
835,31,79,126,431,42,878,929,5,0,2,3,4,1,6,7
979,734,659,422,493,233,167,118,7,6,5,3,4,2,1,0
631,917,674,802,135,49,104,811,3,7,4,5,2,0,1,6
426,858,538,410,988,337,259,741,3,6,4,2,7,1,0,5
627,17,519,679,16,990,767,422,4,1,3,5,0,7,6,2
462,410,81,201,251,811,716,973,4,3,0,1,2,6,5,7
754,836,396,488,857,547,524,339,5,6,1,2,7,4,3,0
557,983,575,932,727,246,482,792,2,7,3,6,4,0,1,5
937,426,351,234,207,158,961,125,6,5,4,3,2,1,7,0
684,551,944,526,974,799,839,873,2,1,6,0,7,3,4,5
656,688,671,501,349,432,12,959,4,6,5,3,1,2,0,7
525,27,395,629,553,204,562,37,4,0,3,7,5,2,6,1
4,35,167,156,143,476,19,56,0,2,6,5,4,7,1,3
183,2,753,392,574,88,676,65,3,0,7,4,5,2,6,1
552,617,520,106,240,273,724,881,4,5,3,0,1,2,6,7
386,309,290,266,632,178,161,63,6,5,4,3,7,2,1,0
238,740,166,578,943,305,528,976,1,5,0,4,6,2,3,7
49,52,743,735,108,664,193,437,0,1,7,6,2,5,3,4
458,744,325,71,472,104,511,515,3,7,2,0,4,1,5,6
514,908,986,401,359,968,807,115,3,5,7,2,1,6,4,0
821,753,476,378,34,436,763,312,7,5,4,2,0,3,6,1
896,213,163,660,302,441,39,882,7,2,1,5,3,4,0,6
826,153,964,396,467,897,753,787,5,0,7,1,2,6,3,4
660,815,68,383,989,969,87,823,3,4,0,2,7,6,1,5
324,313,971,449,70,168,777,400,3,2,7,5,0,1,6,4
166,840,360,486,593,309,484,58,1,7,3,5,6,2,4,0
495,385,177,631,665,201,517,538,3,2,0,6,7,1,4,5
898,396,795,883,807,193,922,199,6,2,3,5,4,0,7,1
721,790,478,934,197,679,984,139,4,5,2,6,1,3,7,0
34,776,745,704,857,767,902,600,0,5,3,2,6,4,7,1
502,606,486,859,363,643,126,816,3,4,2,7,1,5,0,6
624,73,750,552,782,213,427,762,4,0,5,3,7,1,2,6
748,961,557,827,628,152,336,828,4,7,2,5,3,0,1,6
369,632,340,490,386,428,225,232,3,7,2,6,4,5,0,1
118,604,651,588,753,402,603,786,0,4,5,2,6,1,3,7
108,433,972,947,385,169,230,917,0,4,7,6,3,1,2,5
541,791,480,494,932,79,468,892,4,5,2,3,7,0,1,6
872,932,242,695,849,437,413,189,6,7,1,4,5,3,2,0
554,585,849,196,394,128,109,109,5,6,7,3,4,2,0,1
727,662,580,433,477,422,777,929,5,4,3,1,2,0,6,7
407,414,739,699,126,210,263,932,3,4,6,5,0,1,2,7
830,237,542,770,215,903,203,112,6,3,4,5,2,7,1,0
130,58,44,821,802,14,645,788,3,2,1,7,6,0,4,5
712,633,617,283,135,83,408,209,7,6,5,3,1,0,4,2
509,866,644,446,123,480,742,297,4,7,5,2,0,3,6,1
812,652,424,843,555,441,37,1,6,5,2,7,4,3,1,0
543,582,263,106,281,101,229,482,6,7,3,1,4,0,2,5
99,533,470,926,629,442,565,191,0,4,3,7,6,2,5,1
446,733,68,193,750,344,60,694,4,6,1,2,7,3,0,5
304,368,787,653,937,175,892,246,2,3,5,4,7,0,6,1
761,183,950,832,471,978,475,95,4,1,6,5,2,7,3,0
236,1,969,261,66,587,213,958,3,0,7,4,1,5,2,6
217,531,618,202,620,859,724,150,2,3,4,1,5,7,6,0
278,18,993,527,178,72,417,131,4,0,7,6,3,1,5,2
686,439,946,521,677,191,713,652,5,1,7,2,4,0,6,3
707,370,633,347,706,79,427,322,7,3,5,2,6,0,4,1
908,440,139,704,331,894,393,604,7,3,0,5,1,6,2,4
308,80,257,402,414,76,117,734,4,1,3,5,6,0,2,7
656,797,377,63,209,698,512,664,4,7,2,0,1,6,3,5
850,19,484,815,422,912,50,245,6,0,4,5,3,7,1,2
39,36,936,627,89,968,950,413,1,0,5,4,2,7,6,3
230,348,847,3,932,778,835,411,1,2,6,0,7,4,5,3
403,544,28,37,205,884,73,675,4,5,0,1,3,7,2,6
78,112,825,990,823,999,419,357,0,1,5,6,4,7,3,2
425,575,506,126,410,746,938,367,3,5,4,0,2,6,7,1
266,107,874,975,218,401,547,589,2,0,6,7,1,3,4,5
879,532,526,221,433,803,553,125,7,4,3,1,2,6,5,0
384,539,985,560,576,911,106,914,1,2,7,3,4,5,0,6
939,930,749,299,253,374,486,512,7,6,5,1,0,2,3,4
653,925,866,442,11,956,858,945,2,5,4,1,0,7,3,6
21,832,647,591,656,445,248,514,0,7,5,4,6,2,1,3
750,884,590,132,962,997,793,258,3,5,2,0,6,7,4,1
831,727,692,730,138,217,372,107,7,5,4,6,1,2,3,0
843,112,51,791,712,828,619,931,6,1,0,4,3,5,2,7
904,344,642,649,223,403,45,345,7,2,5,6,1,4,0,3
63,165,81,959,479,991,255,419,0,2,1,6,5,7,3,4
269,248,898,589,500,86,583,750,2,1,7,5,3,0,4,6
547,588,758,871,441,914,753,348,2,3,5,6,1,7,4,0
396,988,422,445,431,902,954,843,0,7,1,3,2,5,6,4
227,741,697,355,47,746,961,144,2,5,4,3,0,6,7,1
363,495,15,940,209,216,692,703,3,4,0,7,1,2,5,6
499,255,628,595,404,809,607,926,2,0,5,3,1,6,4,7
26,998,16,837,476,411,701,681,1,7,0,6,3,2,5,4
674,995,321,705,238,176,372,844,4,7,2,5,1,0,3,6
189,694,702,576,994,285,696,313,0,4,6,3,7,1,5,2
621,697,937,259,572,589,704,738,3,4,7,0,1,2,5,6
82,992,623,801,82,494,225,428,0,7,5,6,1,4,2,3
822,417,879,455,76,231,942,975,4,2,5,3,0,1,6,7
728,816,123,384,357,62,957,541,5,6,1,3,2,0,7,4
922,190,485,229,560,860,462,460,7,0,4,1,5,6,3,2
499,762,268,243,248,506,250,309,5,7,3,0,1,6,2,4
662,289,198,414,262,221,240,206,7,5,0,6,4,2,3,1
407,418,741,222,939,501,940,664,1,2,5,0,6,3,7,4
701,351,79,306,586,195,113,530,7,4,0,3,6,2,1,5
529,272,23,876,959,684,757,291,3,1,0,6,7,4,5,2
53,647,950,684,567,213,861,957,0,3,6,4,2,1,5,7
279,688,828,221,410,93,946,592,2,5,6,1,3,0,7,4
964,765,531,202,206,902,381,119,7,5,4,1,2,6,3,0
241,822,924,238,308,28,600,990,2,5,6,1,3,0,4,7
89,525,651,571,351,692,983,515,0,3,5,4,1,6,7,2
417,9,695,73,418,557,232,786,3,0,6,1,4,5,2,7
894,185,725,75,8,882,143,41,7,4,5,2,0,6,3,1
964,792,814,700,336,401,512,280,7,5,6,4,1,2,3,0
741,54,860,111,799,5,476,979,4,1,6,2,5,0,3,7
236,968,155,761,81,322,459,896,2,7,1,5,0,3,4,6
969,764,112,799,703,635,818,704,7,4,0,5,2,1,6,3
818,669,65,167,557,177,745,997,6,4,0,1,3,2,5,7
112,408,702,48,140,970,664,100,2,4,6,0,3,7,5,1
529,710,811,128,635,584,969,214,2,5,6,0,4,3,7,1
579,428,913,331,107,341,901,865,4,3,7,1,0,2,6,5
162,484,896,631,781,710,558,499,0,1,7,4,6,5,3,2
529,734,61,460,676,39,874,741,3,5,1,2,4,0,7,6
287,759,426,545,719,482,581,544,0,7,1,4,6,2,5,3
749,937,915,891,361,770,60,873,2,7,6,5,1,3,0,4
965,91,432,539,732,127,19,60,7,2,4,5,6,3,0,1
487,745,643,954,437,378,373,675,3,6,4,7,2,1,0,5
605,326,480,678,659,80,16,421,5,2,4,7,6,1,0,3
921,270,191,498,512,991,650,711,6,1,0,2,3,7,4,5
803,611,282,518,768,689,799,70,7,3,1,2,5,4,6,0
231,604,201,703,84,319,815,202,3,5,1,6,0,4,7,2
694,148,230,970,649,200,108,582,6,1,3,7,5,2,0,4
464,835,920,407,514,817,165,275,3,6,7,2,4,5,0,1
882,180,478,860,87,641,311,770,7,1,3,6,0,4,2,5
412,468,476,73,65,562,675,959,2,3,4,1,0,5,6,7
237,111,878,820,104,829,445,918,2,1,6,4,0,5,3,7
700,243,376,490,537,490,47,7,7,2,3,5,6,4,1,0
867,58,787,261,315,694,390,407,7,0,6,1,2,5,3,4
165,631,611,488,733,472,721,811,0,4,3,2,6,1,5,7
593,52,392,285,818,488,359,699,5,0,3,1,7,4,2,6
320,914,910,682,527,361,983,257,1,6,5,4,3,2,7,0
675,932,146,569,700,167,260,380,5,7,0,4,6,1,2,3
607,138,257,0,527,146,303,57,7,2,4,0,6,3,5,1
781,850,917,444,494,175,483,312,5,6,7,2,4,0,3,1
428,813,275,96,557,788,948,308,3,6,1,0,4,5,7,2
111,405,954,201,72,118,593,500,1,4,7,3,0,2,6,5
175,596,991,694,140,779,803,710,1,2,7,3,0,5,6,4
665,398,207,920,134,481,237,96,6,4,2,7,1,5,3,0
978,895,562,439,560,507,199,536,7,6,5,1,4,2,0,3
778,892,298,849,634,160,420,653,5,7,1,6,3,0,2,4
557,44,559,382,959,145,950,131,4,0,5,3,7,2,6,1
618,438,330,514,579,624,620,694,4,1,0,2,3,6,5,7
608,525,288,642,68,40,196,200,6,5,4,7,1,0,2,3
998,818,944,795,24,321,991,787,7,4,5,3,0,1,6,2
16,625,419,150,258,181,930,236,0,6,5,1,4,2,7,3
459,2,594,629,761,614,955,809,1,0,2,4,5,3,7,6
113,793,109,318,144,92,26,517,3,7,2,5,4,1,0,6
985,242,95,316,887,367,479,782,7,1,0,2,6,3,4,5
80,102,2,238,934,255,789,784,1,2,0,3,7,4,6,5
378,132,43,805,290,22,987,252,5,2,1,6,4,0,7,3
463,859,388,9,673,720,217,935,3,6,2,0,4,5,1,7
661,945,746,18,786,681,454,199,3,7,5,0,6,4,2,1
293,126,29,134,566,788,640,115,4,2,0,3,5,7,6,1
340,796,630,89,336,772,717,720,2,7,3,0,1,6,4,5
344,574,269,66,814,998,919,161,3,4,2,0,5,7,6,1
757,37,340,396,36,850,282,589,6,1,3,4,0,7,2,5
4,697,622,989,720,725,2,19,1,4,3,7,5,6,0,2
162,204,936,18,81,765,137,224,3,4,7,0,1,6,2,5
501,896,955,980,874,341,73,593,2,5,6,7,4,1,0,3
112,817,964,689,800,277,26,328,1,6,7,4,5,2,0,3
374,555,388,213,99,568,942,44,3,5,4,2,1,6,7,0
743,616,780,367,332,216,680,766,5,3,7,2,1,0,4,6
28,45,854,244,309,64,576,167,0,1,7,4,5,2,6,3
613,505,529,643,420,738,923,590,4,1,2,5,0,6,7,3
202,721,679,2,816,630,47,248,2,6,5,0,7,4,1,3
975,540,899,302,289,246,748,687,7,3,6,2,1,0,5,4
166,187,219,824,266,259,330,945,0,1,2,6,4,3,5,7
991,88,439,391,398,658,605,161,7,0,4,2,3,6,5,1
259,53,420,532,411,180,568,837,2,0,4,5,3,1,6,7
155,71,303,872,177,62,199,207,2,1,6,7,3,0,4,5
890,298,699,836,687,583,8,808,7,1,4,6,3,2,0,5
357,260,415,137,411,355,87,161,5,3,7,1,6,4,0,2
813,238,44,753,2,569,906,194,6,3,1,5,0,4,7,2
203,690,795,428,339,319,245,21,1,6,7,5,4,3,2,0
618,620,461,473,108,170,212,765,5,6,3,4,0,1,2,7
410,710,607,778,60,830,606,19,2,5,4,6,1,7,3,0
663,38,17,568,992,670,948,612,4,1,0,2,7,5,6,3
944,117,176,557,453,312,607,433,7,0,1,5,4,2,6,3
77,5,503,341,967,733,677,495,1,0,4,2,7,6,5,3
413,579,601,165,977,980,706,528,1,3,4,0,6,7,5,2
397,687,618,786,372,158,153,175,4,6,5,7,3,1,0,2
974,522,232,218,143,593,528,310,7,4,2,1,0,6,5,3
70,816,786,918,138,769,1,102,1,6,5,7,3,4,0,2
270,651,191,740,793,418,472,585,1,5,0,6,7,2,3,4
658,456,482,472,737,84,39,327,6,3,5,4,7,1,0,2
270,19,819,886,958,245,522,552,2,0,5,6,7,1,3,4
422,23,332,720,813,460,47,590,3,0,2,6,7,4,1,5
35,563,82,47,453,688,237,321,0,6,2,1,5,7,3,4
550,499,458,335,230,251,740,939,5,4,3,2,0,1,6,7
450,814,848,857,929,835,986,581,0,2,4,5,6,3,7,1
690,459,336,675,485,512,493,332,7,2,1,6,3,5,4,0
102,598,320,787,77,53,430,990,2,5,3,6,1,0,4,7
163,617,827,218,669,986,580,476,0,4,6,1,5,7,3,2
486,105,114,587,749,576,163,690,3,0,1,5,7,4,2,6
858,901,909,458,306,579,96,666,5,6,7,2,1,3,0,4
544,420,627,274,8,894,362,165,5,4,6,2,0,7,3,1
920,730,170,865,289,280,40,77,7,5,2,6,4,3,0,1
298,868,160,926,674,308,809,469,1,6,0,7,4,2,5,3
970,817,519,995,433,482,855,997,5,3,2,6,0,1,4,7
102,563,102,891,711,917,891,592,0,2,1,5,4,7,6,3
334,835,977,924,778,253,982,561,1,4,6,5,3,0,7,2
673,34,926,649,576,156,31,955,5,1,6,4,3,2,0,7
687,603,51,693,179,873,609,727,4,2,0,5,1,7,3,6
534,399,54,415,266,65,139,760,6,4,0,5,3,1,2,7
86,970,530,254,146,788,970,224,0,6,4,3,1,5,7,2
672,147,477,196,804,27,62,960,5,2,4,3,6,0,1,7
750,101,2,862,663,50,143,145,6,2,0,7,5,1,3,4
59,51,778,142,248,592,212,127,1,0,7,3,5,6,4,2
703,634,509,238,936,436,702,264,6,4,3,0,7,2,5,1
274,30,573,166,918,630,329,8,3,1,5,2,7,6,4,0
770,327,105,584,708,74,160,545,7,3,1,5,6,0,2,4
778,610,941,776,133,569,623,65,6,3,7,5,1,2,4,0
940,351,111,858,135,221,441,510,7,3,0,6,1,2,4,5
355,272,484,352,167,217,189,983,5,3,6,4,0,2,1,7
698,117,947,202,155,875,329,849,4,0,7,2,1,6,3,5
932,235,677,372,129,516,499,934,6,1,5,2,0,4,3,7
661,56,999,804,47,711,781,630,3,1,7,6,0,4,5,2
794,673,196,467,158,918,352,920,5,4,1,3,0,6,2,7
213,901,702,173,552,323,349,159,2,7,6,1,5,3,4,0
733,199,467,550,727,794,242,735,5,0,2,3,4,7,1,6
823,969,611,473,113,563,174,796,6,7,4,2,0,3,1,5
590,897,46,566,509,855,714,314,4,7,0,3,2,6,5,1
968,858,268,297,179,595,92,658,7,6,2,3,1,4,0,5
774,848,506,248,799,895,147,321,4,6,3,1,5,7,0,2
552,306,199,598,458,950,299,212,5,3,0,6,4,7,2,1
437,708,695,306,255,692,422,653,3,7,6,1,0,5,2,4
167,68,305,778,74,306,915,228,2,0,4,6,1,5,7,3
176,642,734,431,310,508,414,681,0,5,7,3,1,4,2,6
856,70,66,312,72,461,104,34,7,2,1,5,3,6,4,0
450,755,215,359,582,515,70,739,3,7,1,2,5,4,0,6
570,763,367,727,420,467,319,110,5,7,2,6,3,4,1,0
491,480,928,293,808,617,461,331,4,3,7,0,6,5,2,1
628,602,137,95,320,222,899,453,6,5,1,0,3,2,7,4
855,30,355,360,51,604,878,180,6,0,3,4,1,5,7,2
730,671,480,644,329,220,253,658,7,6,3,4,2,0,1,5
368,16,509,894,644,865,301,993,2,0,3,6,4,5,1,7
300,363,707,756,362,93,491,895,1,3,5,6,2,0,4,7
799,665,509,238,747,654,858,845,5,3,1,0,4,2,7,6
65,618,79,834,150,730,97,442,0,5,1,7,3,6,2,4
361,490,676,291,766,255,685,465,2,4,5,1,7,0,6,3
220,570,311,729,15,495,742,906,1,4,2,5,0,3,6,7
831,856,972,48,77,498,526,582,5,6,7,0,1,2,3,4
356,747,449,836,24,427,877,785,1,4,3,6,0,2,7,5
997,663,921,656,982,189,388,737,7,3,5,2,6,0,1,4
596,428,574,844,982,180,938,933,3,1,2,4,7,0,6,5
288,482,386,847,577,731,533,355,0,3,2,7,5,6,4,1
17,860,689,17,822,220,422,843,0,7,4,1,5,2,3,6
999,912,393,591,449,54,715,790,7,6,1,3,2,0,4,5
466,720,428,192,816,400,125,364,5,6,4,1,7,3,0,2
693,123,335,789,599,425,650,906,5,0,1,6,3,2,4,7
660,408,537,90,493,763,39,847,5,2,4,1,3,6,0,7
358,649,647,116,510,184,922,582,2,6,5,0,3,1,7,4
655,400,797,174,374,143,50,336,6,5,7,2,4,1,0,3
632,424,898,109,664,981,569,179,4,2,6,0,5,7,3,1
505,803,152,674,786,815,956,615,1,5,0,3,4,6,7,2
429,693,980,115,346,19,629,928,3,5,7,1,2,0,4,6
997,571,28,514,516,467,781,458,7,5,0,3,4,2,6,1
35,340,270,576,7,213,110,807,1,5,4,6,0,3,2,7
660,968,193,0,388,495,292,509,6,7,1,0,3,4,2,5
20,414,165,614,685,629,375,910,0,3,1,4,6,5,2,7
55,66,468,291,797,842,181,191,0,1,5,4,6,7,2,3
83,767,480,569,500,480,918,987,0,5,1,4,3,2,6,7
641,123,485,109,359,950,709,759,4,1,3,0,2,7,5,6
468,663,433,910,78,513,456,383,4,6,2,7,0,5,3,1
585,377,139,226,974,728,823,408,4,2,0,1,7,5,6,3
373,271,235,527,659,388,821,542,2,1,0,4,6,3,7,5
373,222,135,54,903,200,252,154,6,4,1,0,7,3,5,2
924,221,197,669,330,854,201,196,7,3,1,5,4,6,2,0
144,194,815,757,873,840,508,941,0,1,4,3,6,5,2,7
795,834,540,807,641,350,539,266,5,7,3,6,4,1,2,0
375,267,97,170,684,184,36,159,6,5,1,3,7,4,0,2
146,424,987,184,359,760,62,264,1,5,7,2,4,6,0,3
239,383,447,462,853,237,366,774,1,3,4,5,7,0,2,6
319,713,853,658,281,947,379,139,2,5,6,4,1,7,3,0
548,774,34,737,715,276,383,351,4,7,0,6,5,1,3,2
116,522,755,44,22,652,147,18,3,5,7,2,1,6,4,0
208,735,277,496,376,42,247,588,1,7,3,5,4,0,2,6
263,157,995,782,558,695,972,316,1,0,7,5,3,4,6,2
31,300,102,54,665,389,682,251,0,4,2,1,6,5,7,3
287,156,169,630,793,194,847,189,4,0,1,5,6,3,7,2
247,428,892,878,713,588,399,989,0,2,6,5,4,3,1,7
119,159,774,256,469,55,542,675,1,2,7,3,4,0,5,6
156,773,279,330,955,158,51,22,2,6,4,5,7,3,1,0
513,552,144,26,595,659,428,678,3,4,1,0,5,6,2,7
713,727,562,184,439,227,237,346,6,7,5,0,4,1,2,3
937,313,683,611,139,964,880,198,6,2,4,3,0,7,5,1
599,108,857,550,457,507,235,344,6,0,7,5,3,4,1,2
753,538,537,977,504,962,743,265,5,3,2,7,1,6,4,0
950,582,938,397,899,139,474,951,6,3,5,1,4,0,2,7
834,613,546,157,694,659,458,270,7,4,3,0,6,5,2,1
615,101,676,275,790,806,241,373,4,0,5,2,6,7,1,3
905,227,953,238,909,272,269,261,5,0,7,1,6,4,3,2
352,264,837,275,360,610,193,219,4,2,7,3,5,6,0,1
389,450,652,180,146,351,156,953,4,5,6,2,0,3,1,7
69,684,215,744,487,418,769,167,0,5,2,6,4,3,7,1
390,652,135,751,209,65,55,216,5,6,2,7,3,1,0,4
308,683,669,64,505,206,833,522,2,6,5,0,3,1,7,4
204,33,207,524,556,432,985,360,1,0,2,5,6,4,7,3
445,780,743,303,214,997,665,965,2,5,4,1,0,7,3,6
264,128,20,567,388,545,473,475,2,1,0,7,3,6,4,5
527,94,668,677,286,10,286,991,4,1,5,6,2,0,3,7
666,592,93,967,296,743,563,186,5,4,0,7,2,6,3,1
525,951,757,812,31,121,64,468,4,7,5,6,0,2,1,3
94,416,360,925,85,898,891,61,2,4,3,7,1,6,5,0
598,658,292,917,175,366,452,929,4,5,1,6,0,2,3,7
910,756,221,912,857,302,982,675,5,3,0,6,4,1,7,2
877,208,299,49,414,848,506,915,6,1,2,0,3,5,4,7
625,402,242,308,328,944,119,327,6,5,1,2,4,7,0,3
720,827,717,356,425,136,221,714,6,7,5,2,3,0,1,4
10,520,700,923,390,803,22,605,0,3,5,7,2,6,1,4
963,676,314,192,350,167,70,305,7,6,4,2,5,1,0,3
320,468,549,162,504,674,327,291,2,4,6,0,5,7,3,1
724,40,185,246,28,607,932,349,6,1,2,3,0,5,7,4
851,477,893,938,474,358,481,291,5,3,6,7,2,1,4,0
790,619,491,711,31,401,26,967,6,4,3,5,1,2,0,7
491,656,795,547,143,716,573,368,2,5,7,3,0,6,4,1
987,129,431,127,665,61,423,680,7,2,4,1,5,0,3,6
816,929,985,268,846,166,558,931,3,5,7,1,4,0,2,6
973,221,274,478,297,618,842,97,7,1,2,4,3,5,6,0
599,926,456,271,339,806,239,732,4,7,3,1,2,6,0,5
365,252,724,63,604,682,82,826,3,2,6,0,4,5,1,7
866,240,10,55,73,508,72,319,7,4,0,1,3,6,2,5
637,332,768,708,181,78,136,131,5,4,7,6,3,0,2,1
