136,407,979,318,9,256,1,4,5,3,0,2
94,820,672,571,501,94,0,5,4,3,2,1
574,682,3,61,669,618,2,5,0,1,4,3
793,810,304,288,264,551,4,5,2,1,0,3
449,978,131,488,842,965,1,5,0,2,3,4
523,444,775,1,753,617,2,1,5,0,4,3
650,608,99,127,362,545,5,4,0,1,2,3
653,276,393,673,353,549,4,0,2,5,1,3
271,951,424,464,972,179,1,4,2,3,5,0
192,236,610,5,653,749,1,2,3,0,4,5
994,486,685,892,415,911,5,1,2,3,0,4
835,31,79,126,431,42,5,0,2,3,4,1
979,734,659,422,493,233,5,4,3,1,2,0
631,917,674,802,135,49,2,5,3,4,1,0
426,858,538,410,988,337,2,4,3,1,5,0
627,17,519,679,16,990,3,1,2,4,0,5
462,410,81,201,251,811,4,3,0,1,2,5
754,836,396,488,857,547,3,4,0,1,5,2
557,983,575,932,727,246,1,5,2,4,3,0
937,426,351,234,207,158,5,4,3,2,1,0
684,551,944,526,974,799,2,1,4,0,5,3
656,688,671,501,349,432,3,5,4,2,0,1
525,27,395,629,553,204,3,0,2,5,4,1
4,35,167,156,143,476,0,1,4,3,2,5
183,2,753,392,574,88,2,0,5,3,4,1
552,617,520,106,240,273,4,5,3,0,1,2
386,309,290,266,632,178,4,3,2,1,5,0
238,740,166,578,943,305,1,4,0,3,5,2
49,52,743,735,108,664,0,1,5,4,2,3
458,744,325,71,472,104,3,5,2,0,4,1
514,908,986,401,359,968,2,3,5,1,0,4
821,753,476,378,34,436,5,4,3,1,0,2
896,213,163,660,302,441,5,1,0,4,2,3
826,153,964,396,467,897,3,0,5,1,2,4
660,815,68,383,989,969,2,3,0,1,5,4
324,313,971,449,70,168,3,2,5,4,0,1
166,840,360,486,593,309,0,5,2,3,4,1
495,385,177,631,665,201,3,2,0,4,5,1
898,396,795,883,807,193,5,1,2,4,3,0
721,790,478,934,197,679,3,4,1,5,0,2
34,776,745,704,857,767,0,4,2,1,5,3
502,606,486,859,363,643,2,3,1,5,0,4
624,73,750,552,782,213,3,0,4,2,5,1
748,961,557,827,628,152,3,5,1,4,2,0
369,632,340,490,386,428,1,5,0,4,2,3
118,604,651,588,753,402,0,3,4,2,5,1
108,433,972,947,385,169,0,3,5,4,2,1
541,791,480,494,932,79,3,4,1,2,5,0
872,932,242,695,849,437,4,5,0,2,3,1
554,585,849,196,394,128,3,4,5,1,2,0
727,662,580,433,477,422,5,4,3,1,2,0
407,414,739,699,126,210,2,3,5,4,0,1
830,237,542,770,215,903,4,1,2,3,0,5
130,58,44,821,802,14,3,2,1,5,4,0
712,633,617,283,135,83,5,4,3,2,1,0
509,866,644,446,123,480,3,5,4,1,0,2
812,652,424,843,555,441,4,3,0,5,2,1
543,582,263,106,281,101,4,5,2,1,3,0
99,533,470,926,629,442,0,3,2,5,4,1
446,733,68,193,750,344,3,4,0,1,5,2
304,368,787,653,937,175,1,2,4,3,5,0
761,183,950,832,471,978,2,0,4,3,1,5
236,1,969,261,66,587,2,0,5,3,1,4
217,531,618,202,620,859,1,2,3,0,4,5
278,18,993,527,178,72,3,0,5,4,2,1
686,439,946,521,677,191,4,1,5,2,3,0
707,370,633,347,706,79,5,2,3,1,4,0
908,440,139,704,331,894,5,2,0,3,1,4
308,80,257,402,414,76,3,1,2,4,5,0
656,797,377,63,209,698,3,5,2,0,1,4
850,19,484,815,422,912,4,0,2,3,1,5
39,36,936,627,89,968,1,0,4,3,2,5
230,348,847,3,932,778,1,2,4,0,5,3
403,544,28,37,205,884,3,4,0,1,2,5
78,112,825,990,823,999,0,1,3,4,2,5
425,575,506,126,410,746,2,4,3,0,1,5
266,107,874,975,218,401,2,0,4,5,1,3
879,532,526,221,433,803,5,3,2,0,1,4
384,539,985,560,576,911,0,1,5,2,3,4
939,930,749,299,253,374,5,4,3,1,0,2
653,925,866,442,11,956,2,4,3,1,0,5
21,832,647,591,656,445,0,5,3,2,4,1
750,884,590,132,962,997,2,3,1,0,4,5
831,727,692,730,138,217,5,3,2,4,0,1
843,112,51,791,712,828,5,1,0,3,2,4
904,344,642,649,223,403,5,1,3,4,0,2
63,165,81,959,479,991,0,2,1,4,3,5
269,248,898,589,500,86,2,1,5,4,3,0
547,588,758,871,441,914,1,2,3,4,0,5
396,988,422,445,431,902,0,5,1,3,2,4
227,741,697,355,47,746,1,4,3,2,0,5
363,495,15,940,209,216,3,4,0,5,1,2
499,255,628,595,404,809,2,0,4,3,1,5
26,998,16,837,476,411,1,5,0,4,3,2
674,995,321,705,238,176,3,5,2,4,1,0
189,694,702,576,994,285,0,3,4,2,5,1
621,697,937,259,572,589,3,4,5,0,1,2
82,992,623,801,82,494,0,5,3,4,1,2
822,417,879,455,76,231,4,2,5,3,0,1
728,816,123,384,357,62,4,5,1,3,2,0
922,190,485,229,560,860,5,0,2,1,3,4
499,762,268,243,248,506,3,5,2,0,1,4
662,289,198,414,262,221,5,3,0,4,2,1
407,418,741,222,939,501,1,2,4,0,5,3
701,351,79,306,586,195,5,3,0,2,4,1
529,272,23,876,959,684,2,1,0,4,5,3
53,647,950,684,567,213,0,3,5,4,2,1
279,688,828,221,410,93,2,4,5,1,3,0
964,765,531,202,206,902,5,3,2,0,1,4
241,822,924,238,308,28,2,4,5,1,3,0
89,525,651,571,351,692,0,2,4,3,1,5
417,9,695,73,418,557,2,0,5,1,3,4
894,185,725,75,8,882,5,2,3,1,0,4
964,792,814,700,336,401,5,3,4,2,0,1
741,54,860,111,799,5,3,1,5,2,4,0
236,968,155,761,81,322,2,5,1,4,0,3
969,764,112,799,703,635,5,3,0,4,2,1
818,669,65,167,557,177,5,4,0,1,3,2
112,408,702,48,140,970,1,3,4,0,2,5
529,710,811,128,635,584,1,4,5,0,3,2
579,428,913,331,107,341,4,3,5,1,0,2
162,484,896,631,781,710,0,1,5,2,4,3
529,734,61,460,676,39,3,5,1,2,4,0
287,759,426,545,719,482,0,5,1,3,4,2
749,937,915,891,361,770,1,5,4,3,0,2
965,91,432,539,732,127,5,0,2,3,4,1
487,745,643,954,437,378,2,4,3,5,1,0
605,326,480,678,659,80,3,1,2,5,4,0
921,270,191,498,512,991,4,1,0,2,3,5
803,611,282,518,768,689,5,2,0,1,4,3
231,604,201,703,84,319,2,4,1,5,0,3
694,148,230,970,649,200,4,0,2,5,3,1
464,835,920,407,514,817,1,4,5,0,2,3
882,180,478,860,87,641,5,1,2,4,0,3
412,468,476,73,65,562,2,3,4,1,0,5
237,111,878,820,104,829,2,1,5,3,0,4
700,243,376,490,537,490,5,0,1,2,4,3
867,58,787,261,315,694,5,0,4,1,2,3
165,631,611,488,733,472,0,4,3,2,5,1
593,52,392,285,818,488,4,0,2,1,5,3
320,914,910,682,527,361,0,5,4,3,2,1
675,932,146,569,700,167,3,5,0,2,4,1
607,138,257,0,527,146,5,1,3,0,4,2
781,850,917,444,494,175,3,4,5,1,2,0
428,813,275,96,557,788,2,5,1,0,3,4
111,405,954,201,72,118,1,4,5,3,0,2
175,596,991,694,140,779,1,2,5,3,0,4
665,398,207,920,134,481,4,2,1,5,0,3
978,895,562,439,560,507,5,4,3,0,2,1
778,892,298,849,634,160,3,5,1,4,2,0
557,44,559,382,959,145,3,0,4,2,5,1
618,438,330,514,579,624,4,1,0,2,3,5
608,525,288,642,68,40,4,3,2,5,1,0
998,818,944,795,24,321,5,3,4,2,0,1
16,625,419,150,258,181,0,5,4,1,3,2
459,2,594,629,761,614,1,0,2,4,5,3
113,793,109,318,144,92,2,5,1,4,3,0
985,242,95,316,887,367,5,1,0,2,4,3
80,102,2,238,934,255,1,2,0,3,5,4
378,132,43,805,290,22,4,2,1,5,3,0
463,859,388,9,673,720,2,5,1,0,3,4
661,945,746,18,786,681,1,5,3,0,4,2
293,126,29,134,566,788,3,1,0,2,4,5
340,796,630,89,336,772,2,5,3,0,1,4
344,574,269,66,814,998,2,3,1,0,4,5
757,37,340,396,36,850,4,1,2,3,0,5
4,697,622,989,720,725,0,2,1,5,3,4
162,204,936,18,81,765,2,3,5,0,1,4
501,896,955,980,874,341,1,3,4,5,2,0
112,817,964,689,800,277,0,4,5,2,3,1
374,555,388,213,99,568,2,4,3,1,0,5
743,616,780,367,332,216,4,3,5,2,1,0
28,45,854,244,309,64,0,1,5,3,4,2
613,505,529,643,420,738,3,1,2,4,0,5
202,721,679,2,816,630,1,4,3,0,5,2
975,540,899,302,289,246,5,3,4,2,1,0
166,187,219,824,266,259,0,1,2,5,4,3
991,88,439,391,398,658,5,0,3,1,2,4
259,53,420,532,411,180,2,0,4,5,3,1
155,71,303,872,177,62,2,1,4,5,3,0
890,298,699,836,687,583,5,0,3,4,2,1
357,260,415,137,411,355,3,1,5,0,4,2
813,238,44,753,2,569,5,2,1,4,0,3
203,690,795,428,339,319,0,4,5,3,2,1
618,620,461,473,108,170,4,5,2,3,0,1
410,710,607,778,60,830,1,3,2,4,0,5
663,38,17,568,992,670,3,1,0,2,5,4
944,117,176,557,453,312,5,0,1,4,3,2
77,5,503,341,967,733,1,0,3,2,5,4
413,579,601,165,977,980,1,2,3,0,4,5
397,687,618,786,372,158,2,4,3,5,1,0
974,522,232,218,143,593,5,3,2,1,0,4
70,816,786,918,138,769,0,4,3,5,1,2
270,651,191,740,793,418,1,3,0,4,5,2
658,456,482,472,737,84,4,1,3,2,5,0
270,19,819,886,958,245,2,0,3,4,5,1
422,23,332,720,813,460,2,0,1,4,5,3
35,563,82,47,453,688,0,4,2,1,3,5
550,499,458,335,230,251,5,4,3,2,0,1
450,814,848,857,929,835,0,1,3,4,5,2
690,459,336,675,485,512,5,1,0,4,2,3
102,598,320,787,77,53,2,4,3,5,1,0
163,617,827,218,669,986,0,2,4,1,3,5
486,105,114,587,749,576,2,0,1,4,5,3
858,901,909,458,306,579,3,4,5,1,0,2
544,420,627,274,8,894,3,2,4,1,0,5
920,730,170,865,289,280,5,3,0,4,2,1
298,868,160,926,674,308,1,4,0,5,3,2
970,817,519,995,433,482,4,3,2,5,0,1
102,563,102,891,711,917,0,2,1,4,3,5
334,835,977,924,778,253,1,3,5,4,2,0
673,34,926,649,576,156,4,0,5,3,2,1
687,603,51,693,179,873,3,2,0,4,1,5
534,399,54,415,266,65,5,3,0,4,2,1
86,970,530,254,146,788,0,5,3,2,1,4
672,147,477,196,804,27,4,1,3,2,5,0
750,101,2,862,663,50,4,2,0,5,3,1
59,51,778,142,248,592,1,0,5,2,3,4
703,634,509,238,936,436,4,3,2,0,5,1
274,30,573,166,918,630,2,0,3,1,5,4
770,327,105,584,708,74,5,2,1,3,4,0
778,610,941,776,133,569,4,2,5,3,0,1
940,351,111,858,135,221,5,3,0,4,1,2
355,272,484,352,167,217,4,2,5,3,0,1
698,117,947,202,155,875,3,0,5,2,1,4
932,235,677,372,129,516,5,1,4,2,0,3
661,56,999,804,47,711,2,1,5,4,0,3
794,673,196,467,158,918,4,3,1,2,0,5
213,901,702,173,552,323,1,5,4,0,3,2
733,199,467,550,727,794,4,0,1,2,3,5
823,969,611,473,113,563,4,5,3,1,0,2
590,897,46,566,509,855,3,5,0,2,1,4
968,858,268,297,179,595,5,4,1,2,0,3
774,848,506,248,799,895,2,4,1,0,3,5
552,306,199,598,458,950,3,1,0,4,2,5
437,708,695,306,255,692,2,5,4,1,0,3
167,68,305,778,74,306,2,0,3,5,1,4
176,642,734,431,310,508,0,4,5,2,1,3
856,70,66,312,72,461,5,1,0,3,2,4
450,755,215,359,582,515,2,5,0,1,4,3
570,763,367,727,420,467,3,5,0,4,1,2
491,480,928,293,808,617,2,1,5,0,4,3
628,602,137,95,320,222,5,4,1,0,3,2
855,30,355,360,51,604,5,0,2,3,1,4
730,671,480,644,329,220,5,4,2,3,1,0
368,16,509,894,644,865,1,0,2,5,3,4
300,363,707,756,362,93,1,3,4,5,2,0
799,665,509,238,747,654,5,3,1,0,4,2
65,618,79,834,150,730,0,3,1,5,2,4
361,490,676,291,766,255,2,3,4,1,5,0
220,570,311,729,15,495,1,4,2,5,0,3
831,856,972,48,77,498,3,4,5,0,1,2
356,747,449,836,24,427,1,4,3,5,0,2
997,663,921,656,982,189,5,2,3,1,4,0
596,428,574,844,982,180,3,1,2,4,5,0
288,482,386,847,577,731,0,2,1,5,3,4
17,860,689,17,822,220,0,5,3,1,4,2
999,912,393,591,449,54,5,4,1,3,2,0
466,720,428,192,816,400,3,4,2,0,5,1
693,123,335,789,599,425,4,0,1,5,3,2
660,408,537,90,493,763,4,1,3,0,2,5
358,649,647,116,510,184,2,5,4,0,3,1
655,400,797,174,374,143,4,3,5,1,2,0
632,424,898,109,664,981,2,1,4,0,3,5
505,803,152,674,786,815,1,4,0,2,3,5
429,693,980,115,346,19,3,4,5,1,2,0
997,571,28,514,516,467,5,4,0,2,3,1
35,340,270,576,7,213,1,4,3,5,0,2
660,968,193,0,388,495,4,5,1,0,2,3
20,414,165,614,685,629,0,2,1,3,5,4
55,66,468,291,797,842,0,1,3,2,4,5
83,767,480,569,500,480,0,5,1,4,3,2
641,123,485,109,359,950,4,1,3,0,2,5
468,663,433,910,78,513,2,4,1,5,0,3
585,377,139,226,974,728,3,2,0,1,5,4
373,271,235,527,659,388,2,1,0,4,5,3
373,222,135,54,903,200,4,3,1,0,5,2
924,221,197,669,330,854,5,1,0,3,2,4
144,194,815,757,873,840,0,1,3,2,5,4
795,834,540,807,641,350,3,5,1,4,2,0
375,267,97,170,684,184,4,3,0,1,5,2
146,424,987,184,359,760,0,3,5,1,2,4
239,383,447,462,853,237,1,2,3,4,5,0
319,713,853,658,281,947,1,3,4,2,0,5
548,774,34,737,715,276,2,5,0,4,3,1
116,522,755,44,22,652,2,3,5,1,0,4
208,735,277,496,376,42,1,5,2,4,3,0
263,157,995,782,558,695,1,0,5,4,2,3
31,300,102,54,665,389,0,3,2,1,5,4
287,156,169,630,793,194,3,0,1,4,5,2
247,428,892,878,713,588,0,1,5,4,3,2
119,159,774,256,469,55,1,2,5,3,4,0
156,773,279,330,955,158,0,4,2,3,5,1
513,552,144,26,595,659,2,3,1,0,4,5
713,727,562,184,439,227,4,5,3,0,2,1
937,313,683,611,139,964,4,1,3,2,0,5
599,108,857,550,457,507,4,0,5,3,1,2
753,538,537,977,504,962,3,2,1,5,0,4
950,582,938,397,899,139,5,2,4,1,3,0
834,613,546,157,694,659,5,2,1,0,4,3
615,101,676,275,790,806,2,0,3,1,4,5
905,227,953,238,909,272,3,0,5,1,4,2
352,264,837,275,360,610,2,0,5,1,3,4
389,450,652,180,146,351,3,4,5,1,0,2
69,684,215,744,487,418,0,4,1,5,3,2
390,652,135,751,209,65,3,4,1,5,2,0
308,683,669,64,505,206,2,5,4,0,3,1
204,33,207,524,556,432,1,0,2,4,5,3
445,780,743,303,214,997,2,4,3,1,0,5
264,128,20,567,388,545,2,1,0,5,3,4
527,94,668,677,286,10,3,1,4,5,2,0
666,592,93,967,296,743,3,2,0,5,1,4
525,951,757,812,31,121,2,5,3,4,0,1
94,416,360,925,85,898,1,3,2,5,0,4
598,658,292,917,175,366,3,4,1,5,0,2
910,756,221,912,857,302,4,2,0,5,3,1
877,208,299,49,414,848,5,1,2,0,3,4
625,402,242,308,328,944,4,3,0,1,2,5
720,827,717,356,425,136,4,5,3,1,2,0
10,520,700,923,390,803,0,2,3,5,1,4
963,676,314,192,350,167,5,4,2,1,3,0
320,468,549,162,504,674,1,2,4,0,3,5
724,40,185,246,28,607,5,1,2,3,0,4
851,477,893,938,474,358,3,2,4,5,1,0
790,619,491,711,31,401,5,3,2,4,0,1
491,656,795,547,143,716,1,3,5,2,0,4
987,129,431,127,665,61,5,2,3,1,4,0
816,929,985,268,846,166,2,4,5,1,3,0
973,221,274,478,297,618,5,0,1,3,2,4
599,926,456,271,339,806,3,5,2,0,1,4
365,252,724,63,604,682,2,1,5,0,3,4
866,240,10,55,73,508,5,3,0,1,2,4
637,332,768,708,181,78,3,2,5,4,1,0
490,167,509,364,879,300,3,0,4,2,5,1
875,431,81,232,646,981,4,2,0,1,3,5
71,416,612,777,576,563,0,1,4,5,3,2
210,876,251,875,270,377,0,5,1,4,2,3
535,0,600,580,67,507,3,0,5,4,1,2
342,17,443,982,543,339,2,0,3,5,4,1
8,949,116,199,411,155,0,5,1,3,4,2
991,939,25,881,553,796,5,4,0,3,1,2
547,211,476,589,675,624,2,0,1,3,5,4
321,665,199,368,67,349,2,5,1,4,0,3
947,745,934,206,974,417,4,2,3,0,5,1
30,624,508,536,215,547,0,5,2,3,1,4
367,93,990,295,652,30,3,1,5,2,4,0
340,804,677,873,861,133,1,3,2,5,4,0
557,700,144,665,981,733,1,3,0,2,5,4
829,545,325,395,804,116,5,3,1,2,4,0
722,958,990,519,304,311,3,4,5,2,0,1
607,464,104,124,341,788,4,3,0,1,2,5
291,973,424,963,38,724,1,5,2,4,0,3
127,990,836,54,698,21,2,5,4,1,3,0
611,587,807,647,390,50,3,2,5,4,1,0
396,173,198,378,364,224,5,0,1,4,3,2
368,102,350,968,956,743,2,0,1,5,4,3
729,569,308,699,996,588,4,1,0,3,5,2
326,493,236,221,454,893,2,4,1,0,3,5
907,272,111,962,636,407,4,1,0,5,3,2
704,978,383,123,194,952,3,5,2,0,1,4
290,813,50,145,139,33,4,5,1,3,2,0
355,357,972,655,404,827,0,1,5,3,2,4
373,311,530,738,74,357,3,1,4,5,0,2
824,554,698,299,554,349,5,3,4,0,2,1
64,207,770,848,586,48,1,2,4,5,3,0
862,71,516,462,384,657,5,0,3,2,1,4
951,760,462,569,109,555,5,4,1,3,0,2
560,284,220,970,194,2,4,3,2,5,1,0
538,493,375,456,167,334,5,4,2,3,0,1
345,622,522,618,264,105,2,5,3,4,1,0
988,128,910,329,728,446,5,0,4,1,3,2
742,315,506,707,180,570,5,1,2,4,0,3
601,715,914,439,402,126,3,4,5,2,1,0
472,221,738,6,711,204,3,2,5,0,4,1
937,527,420,456,241,888,5,3,1,2,0,4
515,515,470,52,391,659,4,3,2,0,1,5
389,670,19,49,263,457,3,5,0,1,2,4
742,680,789,479,199,323,4,3,5,2,0,1
145,915,655,59,629,482,1,5,4,0,3,2
783,230,34,77,973,57,4,3,0,2,5,1
382,698,751,643,951,940,0,2,3,1,5,4
834,894,814,932,176,842,2,4,1,5,0,3
506,820,233,831,651,862,1,3,0,4,2,5
341,637,81,264,98,187,4,5,0,3,1,2
899,405,388,60,177,569,5,3,2,0,1,4
428,985,453,914,515,73,1,5,2,4,3,0
616,571,881,737,250,574,3,1,5,4,0,2
518,296,983,173,317,729,3,1,5,0,2,4
236,557,20,390,311,306,1,5,0,4,3,2
577,564,395,158,624,21,4,3,2,1,5,0
23,248,164,883,517,310,0,2,1,5,4,3
477,832,758,937,880,324,1,3,2,5,4,0
814,357,792,528,296,278,5,2,4,3,1,0
382,997,151,157,724,631,2,5,0,1,4,3
868,930,604,978,179,514,3,4,2,5,0,1
888,990,699,539,591,758,4,5,2,0,1,3
342,497,543,234,623,932,1,2,3,0,4,5
791,304,852,3,498,838,3,1,5,0,2,4
457,391,462,142,204,905,3,2,4,0,1,5
166,516,557,403,965,42,1,3,4,2,5,0
416,314,781,223,239,972,3,2,4,0,1,5
287,637,939,113,910,594,1,3,5,0,4,2
556,96,600,662,764,210,2,0,3,4,5,1
484,954,39,899,954,816,1,4,0,3,5,2
263,967,95,33,774,422,2,5,1,0,4,3
828,659,149,880,758,16,4,2,1,5,3,0
787,419,455,461,317,903,4,1,2,3,0,5
650,114,279,446,732,947,3,0,1,2,4,5
649,930,793,252,184,309,3,5,4,1,0,2
756,74,521,5,602,536,5,1,2,0,4,3
342,916,915,880,953,471,0,4,3,2,5,1
791,298,317,988,814,692,3,0,1,5,4,2
233,689,402,126,810,401,1,4,3,0,5,2
422,76,885,155,603,76,3,0,5,2,4,1
419,536,733,597,597,874,0,1,4,2,3,5
201,675,906,853,166,298,1,3,5,4,0,2
901,840,667,617,470,971,4,3,2,1,0,5
697,401,126,924,562,746,3,1,0,5,2,4
420,205,968,300,453,791,2,0,5,1,3,4
992,124,69,205,723,8,5,2,1,3,4,0
3,187,596,603,477,732,0,1,3,4,2,5
824,303,279,635,672,280,5,2,0,3,4,1
348,899,524,591,873,161,1,5,2,3,4,0
52,416,295,138,830,805,0,3,2,1,5,4
160,627,210,576,32,581,1,5,2,3,0,4
262,464,3,649,312,867,1,3,0,4,2,5
437,459,550,253,664,523,1,2,4,0,5,3
473,64,840,28,184,902,3,1,4,0,2,5
197,40,138,399,312,943,2,0,1,4,3,5
55,489,493,538,118,979,0,2,3,4,1,5
735,198,182,878,735,657,3,1,0,5,4,2
984,625,541,789,484,305,5,3,2,4,1,0
885,157,240,571,710,270,5,0,1,3,4,2
883,718,95,731,808,654,5,2,0,3,4,1
541,864,281,526,421,996,3,4,0,2,1,5
516,210,665,751,791,909,1,0,2,3,4,5
768,376,33,914,188,345,4,3,0,5,1,2
616,472,331,295,240,214,5,4,3,2,1,0
18,960,762,452,251,93,0,5,4,3,2,1
24,912,911,788,52,975,0,4,3,2,1,5
204,498,637,521,335,8,1,3,5,4,2,0
222,170,576,953,954,709,1,0,2,4,5,3
488,505,758,446,625,314,2,3,5,1,4,0
774,974,720,689,924,422,3,5,2,1,4,0
618,218,742,774,179,141,3,2,4,5,1,0
57,965,994,384,121,69,0,4,5,3,2,1
865,610,59,851,703,155,5,2,0,4,3,1
656,80,722,893,214,124,3,0,4,5,2,1
328,583,119,18,875,986,2,3,1,0,4,5
787,29,613,653,243,789,4,0,2,3,1,5
40,905,93,162,476,386,0,5,1,2,4,3
199,847,489,559,568,761,0,5,1,2,3,4
94,593,648,375,480,270,0,4,5,2,3,1
43,359,560,823,382,547,0,1,4,5,2,3
175,761,398,422,905,808,0,3,1,2,5,4
947,196,905,289,253,835,5,0,4,2,1,3
721,306,171,477,3,467,5,2,1,4,0,3
873,303,360,73,48,886,4,2,3,1,0,5
137,758,312,603,543,577,0,5,1,4,2,3
784,140,952,422,528,683,4,0,5,1,2,3
735,638,534,300,246,148,5,4,3,2,1,0
72,278,608,661,906,834,0,1,2,3,5,4
988,983,609,643,960,646,5,4,0,1,3,2
31,223,280,886,960,950,0,1,2,3,5,4
469,283,575,729,56,222,3,2,4,5,0,1
264,240,451,95,602,748,2,1,3,0,4,5
187,220,979,105,94,726,2,3,5,1,0,4
30,238,771,535,136,787,0,2,4,3,1,5
253,879,779,924,687,118,1,4,3,5,2,0
725,143,564,461,581,627,5,0,2,1,3,4
116,208,56,829,119,54,2,4,1,5,3,0
941,822,724,248,194,742,5,4,2,1,0,3
371,322,476,664,763,644,1,0,2,4,5,3
60,51,981,337,988,158,1,0,4,3,5,2
693,105,579,242,616,14,5,1,3,2,4,0
39,94,838,207,692,866,0,1,4,2,3,5
928,899,471,618,912,83,5,3,1,2,4,0
905,648,245,224,292,417,5,4,1,0,2,3
115,712,404,417,215,299,0,5,3,4,1,2
794,233,394,85,488,518,5,1,2,0,3,4
287,58,555,176,880,49,3,1,4,2,5,0
29,98,785,890,17,103,1,2,4,5,0,3
423,55,591,137,774,540,2,0,4,1,5,3
548,686,727,488,825,949,1,2,3,0,4,5
936,859,730,594,508,454,5,4,3,2,1,0
921,483,507,497,521,146,5,1,3,2,4,0
923,228,514,17,380,10,5,2,4,1,3,0
459,299,624,981,20,994,2,1,3,4,0,5
787,555,755,603,173,874,4,1,3,2,0,5
807,371,255,355,512,371,5,2,0,1,4,3
254,178,390,488,81,493,2,1,3,4,0,5
66,432,508,48,823,982,1,2,3,0,4,5
786,968,324,774,859,915,2,5,0,1,3,4
596,544,714,317,303,183,4,3,5,2,1,0
843,182,749,87,561,104,5,2,4,0,3,1
258,571,242,176,493,429,2,5,1,0,4,3
911,742,994,871,568,69,4,2,5,3,1,0
687,759,378,242,494,690,3,5,1,0,2,4
215,148,874,786,767,495,1,0,5,4,3,2
672,488,386,681,227,167,4,3,2,5,1,0
658,207,895,993,682,269,2,0,4,5,3,1
946,714,993,199,160,281,4,3,5,1,0,2
954,727,552,581,442,973,4,3,1,2,0,5
428,99,472,366,780,411,3,0,4,1,5,2
455,731,612,928,889,691,0,3,1,5,4,2
505,453,229,658,152,958,3,2,1,4,0,5
816,534,382,347,232,50,5,4,3,2,1,0
873,417,97,797,775,742,5,1,0,4,3,2
782,340,37,796,1,663,4,2,1,5,0,3
181,53,649,53,179,966,3,0,4,1,2,5
508,746,868,560,507,690,1,4,5,2,0,3
192,959,475,26,976,495,1,4,2,0,5,3
898,635,896,515,507,954,4,2,3,1,0,5
349,40,157,145,279,600,4,0,2,1,3,5
686,941,410,643,37,980,3,4,1,2,0,5
934,601,182,689,864,872,5,1,0,2,3,4
744,2,73,203,439,934,4,0,1,2,3,5
913,959,207,193,209,30,4,5,2,1,3,0
907,368,110,410,447,775,5,1,0,2,3,4
775,393,998,952,307,609,3,1,5,4,0,2
322,807,546,689,718,5,1,5,2,3,4,0
428,264,217,680,925,669,2,1,0,4,5,3
253,166,787,795,662,887,1,0,3,4,2,5
131,788,865,852,350,575,0,3,5,4,1,2
621,326,801,477,495,72,4,1,5,2,3,0
877,880,537,703,909,779,3,4,0,1,5,2
642,891,13,447,667,20,3,5,0,2,4,1
172,923,721,251,288,308,0,5,4,1,2,3
910,86,794,600,172,390,5,0,4,3,1,2
243,477,780,660,614,179,1,2,5,4,3,0
650,746,869,530,625,280,3,4,5,1,2,0
709,904,297,129,502,104,4,5,2,1,3,0
218,617,820,472,383,540,0,4,5,2,1,3
857,74,337,547,949,15,4,1,2,3,5,0
669,75,3,417,734,612,4,1,0,2,5,3
405,501,157,165,243,533,3,4,0,1,2,5
255,121,383,747,313,375,1,0,4,5,2,3
336,114,296,78,251,80,5,2,4,0,3,1
760,308,436,545,370,934,4,0,2,3,1,5
38,930,693,279,669,438,0,5,4,1,3,2
479,985,641,214,965,323,2,5,3,0,4,1
659,809,145,313,475,255,4,5,0,2,3,1
695,44,448,183,41,854,4,1,3,2,0,5
355,238,507,988,235,347,3,1,4,5,0,2
938,261,300,358,782,247,5,1,2,3,4,0
103,244,388,98,499,983,1,2,3,0,4,5
764,868,335,944,153,330,3,4,2,5,0,1
775,18,707,51,969,721,4,0,2,1,5,3
352,521,976,492,907,336,1,3,5,2,4,0
135,442,423,572,68,362,1,4,3,5,0,2
157,565,713,645,397,925,0,2,4,3,1,5
270,588,222,963,284,322,1,4,0,5,2,3
489,273,197,271,553,939,3,2,0,1,4,5
913,228,966,225,665,865,4,1,5,0,2,3
964,243,950,512,307,89,5,1,4,3,2,0
977,887,603,521,431,309,5,4,3,2,1,0
524,927,77,532,355,973,2,4,0,3,1,5
21,272,748,806,232,636,0,2,4,5,1,3
494,357,758,262,517,236,3,2,5,1,4,0
610,256,94,516,761,717,3,1,0,2,5,4
895,942,410,832,210,32,4,5,2,3,1,0
752,354,38,83,126,273,5,4,0,1,2,3
676,350,553,622,110,938,4,1,2,3,0,5
344,610,757,240,921,206,2,3,4,1,5,0
655,96,996,520,592,589,4,0,5,1,3,2
326,673,519,7,625,703,1,4,2,0,3,5
673,545,365,190,573,450,5,3,1,0,4,2
293,289,158,343,902,655,2,1,0,3,5,4
112,17,671,123,710,817,1,0,3,2,4,5
265,242,328,588,734,75,2,1,3,4,5,0
79,558,658,434,970,266,0,3,4,2,5,1
773,529,877,120,535,753,4,1,5,0,2,3
354,660,676,139,288,474,2,4,5,0,1,3
952,159,584,727,41,353,5,1,3,4,0,2
336,49,810,897,989,486,1,0,3,4,5,2
667,910,378,59,913,847,2,4,1,0,5,3
170,311,738,671,789,952,0,1,3,2,4,5
704,387,481,746,21,292,4,2,3,5,0,1
172,996,940,969,884,813,0,5,3,4,2,1
9,262,982,37,575,741,0,2,5,1,3,4
546,456,820,66,858,629,2,1,4,0,5,3
771,932,886,421,23,918,2,5,3,1,0,4
494,237,679,213,351,929,3,1,4,0,2,5
